id,code,name,city,product_id
41576,ORD, IL: Chicago O'Hare International,Chicago,41576
41577,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41577
41578,CLT, NC: Charlotte Douglas International,Charlotte,41578
41579,MSP, MN: Minneapolis-St Paul International,Minneapolis,41579
41580,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41580
41581,BOS, MA: Logan International,Boston,41581
41582,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41582
41583,DEN, CO: Denver International,Denver,41583
41584,PHL, PA: Philadelphia International,Philadelphia,41584
41585,SLC, UT: Salt Lake City International,Salt Lake City,41585
41586,LGA, NY: LaGuardia,New York,41586
41587,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41587
41588,MDW, IL: Chicago Midway International,Chicago,41588
41589,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41589
41590,DEN, CO: Denver International,Denver,41590
41591,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41591
41592,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41592
41593,LAS, NV: McCarran International,Las Vegas,41593
41594,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41594
41595,LAX, CA: Los Angeles International,Los Angeles,41595
41596,PDX, OR: Portland International,Portland,41596
41597,SAN, CA: San Diego International,San Diego,41597
41598,LGA, NY: LaGuardia,New York,41598
41599,SEA, WA: Seattle/Tacoma International,Seattle,41599
41600,MSP, MN: Minneapolis-St Paul International,Minneapolis,41600
41601,DCA, DC: Ronald Reagan Washington National,Washington,41601
41602,MCO, FL: Orlando International,Orlando,41602
41603,PHL, PA: Philadelphia International,Philadelphia,41603
41604,MDW, IL: Chicago Midway International,Chicago,41604
41605,SFO, CA: San Francisco International,San Francisco,41605
41606,DTW, MI: Detroit Metro Wayne County,Detroit,41606
41607,SLC, UT: Salt Lake City International,Salt Lake City,41607
41608,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41608
41609,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41609
41610,IAH, TX: George Bush Intercontinental/Houston,Houston,41610
41611,LAS, NV: McCarran International,Las Vegas,41611
41612,BOS, MA: Logan International,Boston,41612
41613,MCO, FL: Orlando International,Orlando,41613
41614,LGA, NY: LaGuardia,New York,41614
41615,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41615
41616,MDW, IL: Chicago Midway International,Chicago,41616
41617,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41617
41618,TPA, FL: Tampa International,Tampa,41618
41619,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41619
41620,CLT, NC: Charlotte Douglas International,Charlotte,41620
41621,DTW, MI: Detroit Metro Wayne County,Detroit,41621
41622,DCA, DC: Ronald Reagan Washington National,Washington,41622
41623,LAX, CA: Los Angeles International,Los Angeles,41623
41624,PHL, PA: Philadelphia International,Philadelphia,41624
41625,MSP, MN: Minneapolis-St Paul International,Minneapolis,41625
41626,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41626
41627,SFO, CA: San Francisco International,San Francisco,41627
41628,SEA, WA: Seattle/Tacoma International,Seattle,41628
41629,DEN, CO: Denver International,Denver,41629
41630,ORD, IL: Chicago O'Hare International,Chicago,41630
41631,LAX, CA: Los Angeles International,Los Angeles,41631
41632,LAS, NV: McCarran International,Las Vegas,41632
41633,SFO, CA: San Francisco International,San Francisco,41633
41634,SAN, CA: San Diego International,San Diego,41634
41635,SEA, WA: Seattle/Tacoma International,Seattle,41635
41636,PDX, OR: Portland International,Portland,41636
41637,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41637
41638,JFK, NY: John F. Kennedy International,New York,41638
41639,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41639
41640,LAX, CA: Los Angeles International,Los Angeles,41640
41641,SLC, UT: Salt Lake City International,Salt Lake City,41641
41642,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41642
41643,SAN, CA: San Diego International,San Diego,41643
41644,MIA, FL: Miami International,Miami,41644
41645,ORD, IL: Chicago O'Hare International,Chicago,41645
41646,DCA, DC: Ronald Reagan Washington National,Washington,41646
41647,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41647
41648,CLT, NC: Charlotte Douglas International,Charlotte,41648
41649,EWR, NJ: Newark Liberty International,Newark,41649
41650,MSP, MN: Minneapolis-St Paul International,Minneapolis,41650
41651,PHL, PA: Philadelphia International,Philadelphia,41651
41652,JFK, NY: John F. Kennedy International,New York,41652
41653,IAH, TX: George Bush Intercontinental/Houston,Houston,41653
41654,JFK, NY: John F. Kennedy International,New York,41654
41655,DEN, CO: Denver International,Denver,41655
41656,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41656
41657,DTW, MI: Detroit Metro Wayne County,Detroit,41657
41658,LGA, NY: LaGuardia,New York,41658
41659,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41659
41660,PDX, OR: Portland International,Portland,41660
41661,SEA, WA: Seattle/Tacoma International,Seattle,41661
41662,MSP, MN: Minneapolis-St Paul International,Minneapolis,41662
41663,ORD, IL: Chicago O'Hare International,Chicago,41663
41664,SLC, UT: Salt Lake City International,Salt Lake City,41664
41665,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41665
41666,LAX, CA: Los Angeles International,Los Angeles,41666
41667,SFO, CA: San Francisco International,San Francisco,41667
41668,DEN, CO: Denver International,Denver,41668
41669,DTW, MI: Detroit Metro Wayne County,Detroit,41669
41670,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41670
41671,LAS, NV: McCarran International,Las Vegas,41671
41672,CLT, NC: Charlotte Douglas International,Charlotte,41672
41673,IAH, TX: George Bush Intercontinental/Houston,Houston,41673
41674,DCA, DC: Ronald Reagan Washington National,Washington,41674
41675,SAN, CA: San Diego International,San Diego,41675
41676,IAD, DC: Washington Dulles International,Washington,41676
41677,PHL, PA: Philadelphia International,Philadelphia,41677
41678,IAH, TX: George Bush Intercontinental/Houston,Houston,41678
41679,LAX, CA: Los Angeles International,Los Angeles,41679
41680,EWR, NJ: Newark Liberty International,Newark,41680
41681,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41681
41682,LAS, NV: McCarran International,Las Vegas,41682
41683,SFO, CA: San Francisco International,San Francisco,41683
41684,MCO, FL: Orlando International,Orlando,41684
41685,DCA, DC: Ronald Reagan Washington National,Washington,41685
41686,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41686
41687,PDX, OR: Portland International,Portland,41687
41688,SEA, WA: Seattle/Tacoma International,Seattle,41688
41689,IAD, DC: Washington Dulles International,Washington,41689
41690,BOS, MA: Logan International,Boston,41690
41691,DEN, CO: Denver International,Denver,41691
41692,JFK, NY: John F. Kennedy International,New York,41692
41693,ORD, IL: Chicago O'Hare International,Chicago,41693
41694,SAN, CA: San Diego International,San Diego,41694
41695,TPA, FL: Tampa International,Tampa,41695
41696,MSP, MN: Minneapolis-St Paul International,Minneapolis,41696
41697,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41697
41698,PHL, PA: Philadelphia International,Philadelphia,41698
41699,DTW, MI: Detroit Metro Wayne County,Detroit,41699
41700,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41700
41701,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41701
41702,CLT, NC: Charlotte Douglas International,Charlotte,41702
41703,MIA, FL: Miami International,Miami,41703
41704,LGA, NY: LaGuardia,New York,41704
41705,SLC, UT: Salt Lake City International,Salt Lake City,41705
41706,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41706
41707,LAS, NV: McCarran International,Las Vegas,41707
41708,PHL, PA: Philadelphia International,Philadelphia,41708
41709,SLC, UT: Salt Lake City International,Salt Lake City,41709
41710,SEA, WA: Seattle/Tacoma International,Seattle,41710
41711,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41711
41712,IAH, TX: George Bush Intercontinental/Houston,Houston,41712
41713,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41713
41714,MSP, MN: Minneapolis-St Paul International,Minneapolis,41714
41715,SFO, CA: San Francisco International,San Francisco,41715
41716,DCA, DC: Ronald Reagan Washington National,Washington,41716
41717,EWR, NJ: Newark Liberty International,Newark,41717
41718,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41718
41719,CLT, NC: Charlotte Douglas International,Charlotte,41719
41720,PDX, OR: Portland International,Portland,41720
41721,LAX, CA: Los Angeles International,Los Angeles,41721
41722,ORD, IL: Chicago O'Hare International,Chicago,41722
41723,BOS, MA: Logan International,Boston,41723
41724,MCO, FL: Orlando International,Orlando,41724
41725,MIA, FL: Miami International,Miami,41725
41726,TPA, FL: Tampa International,Tampa,41726
41727,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41727
41728,DEN, CO: Denver International,Denver,41728
41729,LGA, NY: LaGuardia,New York,41729
41730,DTW, MI: Detroit Metro Wayne County,Detroit,41730
41731,JFK, NY: John F. Kennedy International,New York,41731
41732,SAN, CA: San Diego International,San Diego,41732
41733,SFO, CA: San Francisco International,San Francisco,41733
41734,ORD, IL: Chicago O'Hare International,Chicago,41734
41735,LAX, CA: Los Angeles International,Los Angeles,41735
41736,JFK, NY: John F. Kennedy International,New York,41736
41737,LAS, NV: McCarran International,Las Vegas,41737
41738,DCA, DC: Ronald Reagan Washington National,Washington,41738
41739,MCO, FL: Orlando International,Orlando,41739
41740,SAN, CA: San Diego International,San Diego,41740
41741,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41741
41742,BOS, MA: Logan International,Boston,41742
41743,IAD, DC: Washington Dulles International,Washington,41743
41744,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41744
41745,SEA, WA: Seattle/Tacoma International,Seattle,41745
41746,PDX, OR: Portland International,Portland,41746
41747,PHL, PA: Philadelphia International,Philadelphia,41747
41748,LAS, NV: McCarran International,Las Vegas,41748
41749,LAX, CA: Los Angeles International,Los Angeles,41749
41750,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41750
41751,BOS, MA: Logan International,Boston,41751
41752,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41752
41753,DCA, DC: Ronald Reagan Washington National,Washington,41753
41754,DEN, CO: Denver International,Denver,41754
41755,DTW, MI: Detroit Metro Wayne County,Detroit,41755
41756,EWR, NJ: Newark Liberty International,Newark,41756
41757,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41757
41758,IAD, DC: Washington Dulles International,Washington,41758
41759,SLC, UT: Salt Lake City International,Salt Lake City,41759
41760,TPA, FL: Tampa International,Tampa,41760
41761,LGA, NY: LaGuardia,New York,41761
41762,MCO, FL: Orlando International,Orlando,41762
41763,MDW, IL: Chicago Midway International,Chicago,41763
41764,MSP, MN: Minneapolis-St Paul International,Minneapolis,41764
41765,PDX, OR: Portland International,Portland,41765
41766,PHL, PA: Philadelphia International,Philadelphia,41766
41767,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41767
41768,SAN, CA: San Diego International,San Diego,41768
41769,SEA, WA: Seattle/Tacoma International,Seattle,41769
41770,SFO, CA: San Francisco International,San Francisco,41770
41771,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41771
41772,CLT, NC: Charlotte Douglas International,Charlotte,41772
41773,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41773
41774,DTW, MI: Detroit Metro Wayne County,Detroit,41774
41775,IAD, DC: Washington Dulles International,Washington,41775
41776,LGA, NY: LaGuardia,New York,41776
41777,MIA, FL: Miami International,Miami,41777
41778,ORD, IL: Chicago O'Hare International,Chicago,41778
41779,PHL, PA: Philadelphia International,Philadelphia,41779
41780,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41780
41781,LAS, NV: McCarran International,Las Vegas,41781
41782,TPA, FL: Tampa International,Tampa,41782
41783,JFK, NY: John F. Kennedy International,New York,41783
41784,LAX, CA: Los Angeles International,Los Angeles,41784
41785,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41785
41786,SFO, CA: San Francisco International,San Francisco,41786
41787,BOS, MA: Logan International,Boston,41787
41788,MIA, FL: Miami International,Miami,41788
41789,IAD, DC: Washington Dulles International,Washington,41789
41790,EWR, NJ: Newark Liberty International,Newark,41790
41791,SAN, CA: San Diego International,San Diego,41791
41792,LGA, NY: LaGuardia,New York,41792
41793,ORD, IL: Chicago O'Hare International,Chicago,41793
41794,DEN, CO: Denver International,Denver,41794
41795,LAS, NV: McCarran International,Las Vegas,41795
41796,SEA, WA: Seattle/Tacoma International,Seattle,41796
41797,SLC, UT: Salt Lake City International,Salt Lake City,41797
41798,IAH, TX: George Bush Intercontinental/Houston,Houston,41798
41799,MSP, MN: Minneapolis-St Paul International,Minneapolis,41799
41800,MCO, FL: Orlando International,Orlando,41800
41801,DCA, DC: Ronald Reagan Washington National,Washington,41801
41802,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41802
41803,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41803
41804,CLT, NC: Charlotte Douglas International,Charlotte,41804
41805,DTW, MI: Detroit Metro Wayne County,Detroit,41805
41806,TPA, FL: Tampa International,Tampa,41806
41807,PHL, PA: Philadelphia International,Philadelphia,41807
41808,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41808
41809,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41809
41810,PDX, OR: Portland International,Portland,41810
41811,SEA, WA: Seattle/Tacoma International,Seattle,41811
41812,SFO, CA: San Francisco International,San Francisco,41812
41813,LAX, CA: Los Angeles International,Los Angeles,41813
41814,SAN, CA: San Diego International,San Diego,41814
41815,PDX, OR: Portland International,Portland,41815
41816,MSP, MN: Minneapolis-St Paul International,Minneapolis,41816
41817,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41817
41818,MCO, FL: Orlando International,Orlando,41818
41819,LAS, NV: McCarran International,Las Vegas,41819
41820,BOS, MA: Logan International,Boston,41820
41821,EWR, NJ: Newark Liberty International,Newark,41821
41822,ORD, IL: Chicago O'Hare International,Chicago,41822
41823,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41823
41824,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41824
41825,DCA, DC: Ronald Reagan Washington National,Washington,41825
41826,DEN, CO: Denver International,Denver,41826
41827,PHL, PA: Philadelphia International,Philadelphia,41827
41828,IAH, TX: George Bush Intercontinental/Houston,Houston,41828
41829,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41829
41830,BOS, MA: Logan International,Boston,41830
41831,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41831
41832,CLT, NC: Charlotte Douglas International,Charlotte,41832
41833,DCA, DC: Ronald Reagan Washington National,Washington,41833
41834,DEN, CO: Denver International,Denver,41834
41835,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41835
41836,EWR, NJ: Newark Liberty International,Newark,41836
41837,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41837
41838,IAD, DC: Washington Dulles International,Washington,41838
41839,JFK, NY: John F. Kennedy International,New York,41839
41840,LAS, NV: McCarran International,Las Vegas,41840
41841,LAX, CA: Los Angeles International,Los Angeles,41841
41842,LGA, NY: LaGuardia,New York,41842
41843,MCO, FL: Orlando International,Orlando,41843
41844,ORD, IL: Chicago O'Hare International,Chicago,41844
41845,PDX, OR: Portland International,Portland,41845
41846,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41846
41847,SAN, CA: San Diego International,San Diego,41847
41848,SEA, WA: Seattle/Tacoma International,Seattle,41848
41849,SFO, CA: San Francisco International,San Francisco,41849
41850,SLC, UT: Salt Lake City International,Salt Lake City,41850
41851,TPA, FL: Tampa International,Tampa,41851
41852,LAS, NV: McCarran International,Las Vegas,41852
41853,PDX, OR: Portland International,Portland,41853
41854,LGA, NY: LaGuardia,New York,41854
41855,SLC, UT: Salt Lake City International,Salt Lake City,41855
41856,MSP, MN: Minneapolis-St Paul International,Minneapolis,41856
41857,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41857
41858,DTW, MI: Detroit Metro Wayne County,Detroit,41858
41859,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41859
41860,SFO, CA: San Francisco International,San Francisco,41860
41861,MIA, FL: Miami International,Miami,41861
41862,MDW, IL: Chicago Midway International,Chicago,41862
41863,JFK, NY: John F. Kennedy International,New York,41863
41864,MCO, FL: Orlando International,Orlando,41864
41865,SEA, WA: Seattle/Tacoma International,Seattle,41865
41866,PHL, PA: Philadelphia International,Philadelphia,41866
41867,EWR, NJ: Newark Liberty International,Newark,41867
41868,BOS, MA: Logan International,Boston,41868
41869,IAH, TX: George Bush Intercontinental/Houston,Houston,41869
41870,ORD, IL: Chicago O'Hare International,Chicago,41870
41871,DEN, CO: Denver International,Denver,41871
41872,CLT, NC: Charlotte Douglas International,Charlotte,41872
41873,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41873
41874,DCA, DC: Ronald Reagan Washington National,Washington,41874
41875,LAX, CA: Los Angeles International,Los Angeles,41875
41876,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41876
41877,SAN, CA: San Diego International,San Diego,41877
41878,TPA, FL: Tampa International,Tampa,41878
41879,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41879
41880,IAD, DC: Washington Dulles International,Washington,41880
41881,IAH, TX: George Bush Intercontinental/Houston,Houston,41881
41882,EWR, NJ: Newark Liberty International,Newark,41882
41883,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41883
41884,IAD, DC: Washington Dulles International,Washington,41884
41885,BOS, MA: Logan International,Boston,41885
41886,CLT, NC: Charlotte Douglas International,Charlotte,41886
41887,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41887
41888,MSP, MN: Minneapolis-St Paul International,Minneapolis,41888
41889,DTW, MI: Detroit Metro Wayne County,Detroit,41889
41890,ORD, IL: Chicago O'Hare International,Chicago,41890
41891,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41891
41892,DCA, DC: Ronald Reagan Washington National,Washington,41892
41893,DEN, CO: Denver International,Denver,41893
41894,SLC, UT: Salt Lake City International,Salt Lake City,41894
41895,PHL, PA: Philadelphia International,Philadelphia,41895
41896,LGA, NY: LaGuardia,New York,41896
41897,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41897
41898,JFK, NY: John F. Kennedy International,New York,41898
41899,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41899
41900,SAN, CA: San Diego International,San Diego,41900
41901,DEN, CO: Denver International,Denver,41901
41902,DTW, MI: Detroit Metro Wayne County,Detroit,41902
41903,LAS, NV: McCarran International,Las Vegas,41903
41904,LGA, NY: LaGuardia,New York,41904
41905,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41905
41906,SFO, CA: San Francisco International,San Francisco,41906
41907,MSP, MN: Minneapolis-St Paul International,Minneapolis,41907
41908,PDX, OR: Portland International,Portland,41908
41909,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41909
41910,DCA, DC: Ronald Reagan Washington National,Washington,41910
41911,SEA, WA: Seattle/Tacoma International,Seattle,41911
41912,PHL, PA: Philadelphia International,Philadelphia,41912
41913,MCO, FL: Orlando International,Orlando,41913
41914,MDW, IL: Chicago Midway International,Chicago,41914
41915,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41915
41916,LAX, CA: Los Angeles International,Los Angeles,41916
41917,SLC, UT: Salt Lake City International,Salt Lake City,41917
41918,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41918
41919,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41919
41920,IAH, TX: George Bush Intercontinental/Houston,Houston,41920
41921,TPA, FL: Tampa International,Tampa,41921
41922,ORD, IL: Chicago O'Hare International,Chicago,41922
41923,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41923
41924,LAS, NV: McCarran International,Las Vegas,41924
41925,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41925
41926,MCO, FL: Orlando International,Orlando,41926
41927,BOS, MA: Logan International,Boston,41927
41928,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41928
41929,LAX, CA: Los Angeles International,Los Angeles,41929
41930,LGA, NY: LaGuardia,New York,41930
41931,MDW, IL: Chicago Midway International,Chicago,41931
41932,MSP, MN: Minneapolis-St Paul International,Minneapolis,41932
41933,PHL, PA: Philadelphia International,Philadelphia,41933
41934,SFO, CA: San Francisco International,San Francisco,41934
41935,TPA, FL: Tampa International,Tampa,41935
41936,DTW, MI: Detroit Metro Wayne County,Detroit,41936
41937,CLT, NC: Charlotte Douglas International,Charlotte,41937
41938,DCA, DC: Ronald Reagan Washington National,Washington,41938
41939,DEN, CO: Denver International,Denver,41939
41940,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41940
41941,LAX, CA: Los Angeles International,Los Angeles,41941
41942,LAS, NV: McCarran International,Las Vegas,41942
41943,SFO, CA: San Francisco International,San Francisco,41943
41944,SAN, CA: San Diego International,San Diego,41944
41945,JFK, NY: John F. Kennedy International,New York,41945
41946,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41946
41947,SEA, WA: Seattle/Tacoma International,Seattle,41947
41948,PDX, OR: Portland International,Portland,41948
41949,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41949
41950,SAN, CA: San Diego International,San Diego,41950
41951,LAX, CA: Los Angeles International,Los Angeles,41951
41952,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41952
41953,SLC, UT: Salt Lake City International,Salt Lake City,41953
41954,MIA, FL: Miami International,Miami,41954
41955,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41955
41956,IAH, TX: George Bush Intercontinental/Houston,Houston,41956
41957,ORD, IL: Chicago O'Hare International,Chicago,41957
41958,DCA, DC: Ronald Reagan Washington National,Washington,41958
41959,CLT, NC: Charlotte Douglas International,Charlotte,41959
41960,DEN, CO: Denver International,Denver,41960
41961,JFK, NY: John F. Kennedy International,New York,41961
41962,EWR, NJ: Newark Liberty International,Newark,41962
41963,MSP, MN: Minneapolis-St Paul International,Minneapolis,41963
41964,PHL, PA: Philadelphia International,Philadelphia,41964
41965,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,41965
41966,DTW, MI: Detroit Metro Wayne County,Detroit,41966
41967,LGA, NY: LaGuardia,New York,41967
41968,PHX, AZ: Phoenix Sky Harbor International,Phoenix,41968
41969,PDX, OR: Portland International,Portland,41969
41970,SEA, WA: Seattle/Tacoma International,Seattle,41970
41971,LAX, CA: Los Angeles International,Los Angeles,41971
41972,SFO, CA: San Francisco International,San Francisco,41972
41973,DTW, MI: Detroit Metro Wayne County,Detroit,41973
41974,MSP, MN: Minneapolis-St Paul International,Minneapolis,41974
41975,SLC, UT: Salt Lake City International,Salt Lake City,41975
41976,DEN, CO: Denver International,Denver,41976
41977,IAH, TX: George Bush Intercontinental/Houston,Houston,41977
41978,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,41978
41979,SAN, CA: San Diego International,San Diego,41979
41980,IAD, DC: Washington Dulles International,Washington,41980
41981,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,41981
41982,CLT, NC: Charlotte Douglas International,Charlotte,41982
41983,ORD, IL: Chicago O'Hare International,Chicago,41983
41984,LAS, NV: McCarran International,Las Vegas,41984
41985,MDW, IL: Chicago Midway International,Chicago,41985
41986,DCA, DC: Ronald Reagan Washington National,Washington,41986
41987,DCA, DC: Ronald Reagan Washington National,Washington,41987
41988,ORD, IL: Chicago O'Hare International,Chicago,41988
41989,SEA, WA: Seattle/Tacoma International,Seattle,41989
41990,IAD, DC: Washington Dulles International,Washington,41990
41991,DEN, CO: Denver International,Denver,41991
41992,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,41992
41993,BOS, MA: Logan International,Boston,41993
41994,IAH, TX: George Bush Intercontinental/Houston,Houston,41994
41995,JFK, NY: John F. Kennedy International,New York,41995
41996,LAX, CA: Los Angeles International,Los Angeles,41996
41997,EWR, NJ: Newark Liberty International,Newark,41997
41998,SFO, CA: San Francisco International,San Francisco,41998
41999,LAS, NV: McCarran International,Las Vegas,41999
42000,PDX, OR: Portland International,Portland,42000
42001,TPA, FL: Tampa International,Tampa,42001
42002,MCO, FL: Orlando International,Orlando,42002
42003,SAN, CA: San Diego International,San Diego,42003
42004,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42004
42005,DTW, MI: Detroit Metro Wayne County,Detroit,42005
42006,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42006
42007,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42007
42008,LGA, NY: LaGuardia,New York,42008
42009,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42009
42010,PHL, PA: Philadelphia International,Philadelphia,42010
42011,MSP, MN: Minneapolis-St Paul International,Minneapolis,42011
42012,CLT, NC: Charlotte Douglas International,Charlotte,42012
42013,SLC, UT: Salt Lake City International,Salt Lake City,42013
42014,MIA, FL: Miami International,Miami,42014
42015,PHL, PA: Philadelphia International,Philadelphia,42015
42016,CLT, NC: Charlotte Douglas International,Charlotte,42016
42017,BOS, MA: Logan International,Boston,42017
42018,IAH, TX: George Bush Intercontinental/Houston,Houston,42018
42019,TPA, FL: Tampa International,Tampa,42019
42020,MIA, FL: Miami International,Miami,42020
42021,MSP, MN: Minneapolis-St Paul International,Minneapolis,42021
42022,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42022
42023,MCO, FL: Orlando International,Orlando,42023
42024,DTW, MI: Detroit Metro Wayne County,Detroit,42024
42025,DCA, DC: Ronald Reagan Washington National,Washington,42025
42026,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42026
42027,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42027
42028,BWI, MD: Baltimore/Washington International Thurgood Marshall,Baltimore,42028
42029,LGA, NY: LaGuardia,New York,42029
42030,PHX, AZ: Phoenix Sky Harbor International,Phoenix,42030
42031,SFO, CA: San Francisco International,San Francisco,42031
42032,LAS, NV: McCarran International,Las Vegas,42032
42033,ORD, IL: Chicago O'Hare International,Chicago,42033
42034,LAX, CA: Los Angeles International,Los Angeles,42034
42035,SAN, CA: San Diego International,San Diego,42035
42036,DEN, CO: Denver International,Denver,42036
42037,EWR, NJ: Newark Liberty International,Newark,42037
42038,SEA, WA: Seattle/Tacoma International,Seattle,42038
42039,JFK, NY: John F. Kennedy International,New York,42039
42040,PDX, OR: Portland International,Portland,42040
42041,SLC, UT: Salt Lake City International,Salt Lake City,42041
42042,JFK, NY: John F. Kennedy International,New York,42042
42043,LAX, CA: Los Angeles International,Los Angeles,42043
42044,IAD, DC: Washington Dulles International,Washington,42044
42045,SFO, CA: San Francisco International,San Francisco,42045
42046,DFW, TX: Dallas/Fort Worth International,Dallas/Fort Worth,42046
42047,SEA, WA: Seattle/Tacoma International,Seattle,42047
42048,PDX, OR: Portland International,Portland,42048
42049,LAS, NV: McCarran International,Las Vegas,42049
42050,SAN, CA: San Diego International,San Diego,42050
42051,PHL, PA: Philadelphia International,Philadelphia,42051
42052,ORD, IL: Chicago O'Hare International,Chicago,42052
42053,DCA, DC: Ronald Reagan Washington National,Washington,42053
42054,MCO, FL: Orlando International,Orlando,42054
42055,FLL, FL: Fort Lauderdale-Hollywood International,Fort Lauderdale,42055
42056,BOS, MA: Logan International,Boston,42056
42057,ATL, GA: Hartsfield-Jackson Atlanta International,Atlanta,42057
42058,BOS, MA: Logan International,Boston,42058
